Biofuels can add strength to India's growth story with benefits in cities and villages. We recall the vision of Atal Ji during whose tenure the plan to produce ethanol from biofuel was initiated. Building on this we prepared a roadmap for Ethanol Blending Programme after 2014. ,ethanol,0.333,0.534,0.410
Biofuels can add strength to India's growth story with benefits in cities and villages. We recall the vision of Atal Ji during whose tenure the plan to produce ethanol from biofuel was initiated. Building on this we prepared a roadmap for Ethanol Blending Programme after 2014. ,growth,0.917,0.776,0.588
Biofuels can add strength to India's growth story with benefits in cities and villages. We recall the vision of Atal Ji during whose tenure the plan to produce ethanol from biofuel was initiated. Building on this we prepared a roadmap for Ethanol Blending Programme after 2014. ,plan,0.646,0.733,0.540
Biofuels can add strength to India's growth story with benefits in cities and villages. We recall the vision of Atal Ji during whose tenure the plan to produce ethanol from biofuel was initiated. Building on this we prepared a roadmap for Ethanol Blending Programme after 2014. ,prepared,0.710,0.733,0.480
Biofuels can add strength to India's growth story with benefits in cities and villages. We recall the vision of Atal Ji during whose tenure the plan to produce ethanol from biofuel was initiated. Building on this we prepared a roadmap for Ethanol Blending Programme after 2014. ,produce,0.908,0.836,0.737
Biofuels can add strength to India's growth story with benefits in cities and villages. We recall the vision of Atal Ji during whose tenure the plan to produce ethanol from biofuel was initiated. Building on this we prepared a roadmap for Ethanol Blending Programme after 2014. ,recall,0.583,0.525,0.351
Biofuels can add strength to India's growth story with benefits in cities and villages. We recall the vision of Atal Ji during whose tenure the plan to produce ethanol from biofuel was initiated. Building on this we prepared a roadmap for Ethanol Blending Programme after 2014. ,story,0.653,0.704,0.406
Biofuels can add strength to India's growth story with benefits in cities and villages. We recall the vision of Atal Ji during whose tenure the plan to produce ethanol from biofuel was initiated. Building on this we prepared a roadmap for Ethanol Blending Programme after 2014. ,strength,0.802,0.858,0.682
Biofuels can add strength to India's growth story with benefits in cities and villages. We recall the vision of Atal Ji during whose tenure the plan to produce ethanol from biofuel was initiated. Building on this we prepared a roadmap for Ethanol Blending Programme after 2014. ,tenure,0.615,0.611,0.472
Biofuels can add strength to India's growth story with benefits in cities and villages. We recall the vision of Atal Ji during whose tenure the plan to produce ethanol from biofuel was initiated. Building on this we prepared a roadmap for Ethanol Blending Programme after 2014. ,vision,0.708,0.742,0.447
Joined a programme on World Biofuel Day which was attended by various stakeholders relating to the sector including farmers scientists students officials and legislators. Sharing my remarks on the occasion. ,including,0.700,0.518,0.378
Joined a programme on World Biofuel Day which was attended by various stakeholders relating to the sector including farmers scientists students officials and legislators. Sharing my remarks on the occasion. ,programme,0.740,0.537,0.298
Joined a programme on World Biofuel Day which was attended by various stakeholders relating to the sector including farmers scientists students officials and legislators. Sharing my remarks on the occasion. ,sector,0.594,0.569,0.190
Joined a programme on World Biofuel Day which was attended by various stakeholders relating to the sector including farmers scientists students officials and legislators. Sharing my remarks on the occasion. ,various,0.500,0.342,0.296
When GeM connected a woman entrepreneur based in Tamil Nadu with the Prime Minister s Office. ,connected,0.816,0.612,0.550
When GeM connected a woman entrepreneur based in Tamil Nadu with the Prime Minister s Office. ,entrepreneur,0.885,0.920,0.704
When GeM connected a woman entrepreneur based in Tamil Nadu with the Prime Minister s Office. ,woman,0.865,0.578,0.500
Congratulations to Team GeM for this momentous feat! This platform augurs well for lakhs of small entrepreneurs across India. Best wishes for the journey ahead. ,journey,0.910,0.625,0.702
Congratulations to Team GeM for this momentous feat! This platform augurs well for lakhs of small entrepreneurs across India. Best wishes for the journey ahead. ,momentous,0.792,0.760,0.587
Congratulations to Team GeM for this momentous feat! This platform augurs well for lakhs of small entrepreneurs across India. Best wishes for the journey ahead. ,platform,0.602,0.718,0.340
Congratulations to Team GeM for this momentous feat! This platform augurs well for lakhs of small entrepreneurs across India. Best wishes for the journey ahead. ,small,0.542,0.120,0.205
We remember how Bapu led from the front and also how stalwarts like Loknayak JP and Dr. Lohia worked at the grassroots and spread Gandhi Ji s message. ,front,0.677,0.623,0.350
We remember how Bapu led from the front and also how stalwarts like Loknayak JP and Dr. Lohia worked at the grassroots and spread Gandhi Ji s message. ,like,0.719,0.446,0.353
We remember how Bapu led from the front and also how stalwarts like Loknayak JP and Dr. Lohia worked at the grassroots and spread Gandhi Ji s message. ,remember,0.776,0.454,0.422
We remember how Bapu led from the front and also how stalwarts like Loknayak JP and Dr. Lohia worked at the grassroots and spread Gandhi Ji s message. ,spread,0.570,0.651,0.583
Interacted with freedom fighters during the reception at Rashtrapati Bhavan. We all cherish their valuable contribution towards the nation. ,cherish,0.896,0.652,0.491
Interacted with freedom fighters during the reception at Rashtrapati Bhavan. We all cherish their valuable contribution towards the nation. ,contribution,0.854,0.760,0.452
Interacted with freedom fighters during the reception at Rashtrapati Bhavan. We all cherish their valuable contribution towards the nation. ,freedom,0.969,0.905,0.544
Interacted with freedom fighters during the reception at Rashtrapati Bhavan. We all cherish their valuable contribution towards the nation. ,reception,0.694,0.567,0.375
Interacted with freedom fighters during the reception at Rashtrapati Bhavan. We all cherish their valuable contribution towards the nation. ,valuable,0.899,0.798,0.547
Spoke to Kerala CM Shri Pinarayi Vijayan and discussed the situation arising due to floods in various parts of the state. Offered all possible assistance to those affected. We stand shoulder to shoulder with the people of Kerala in the wake of this calamity.  ,assistance,0.656,0.633,0.519
Spoke to Kerala CM Shri Pinarayi Vijayan and discussed the situation arising due to floods in various parts of the state. Offered all possible assistance to those affected. We stand shoulder to shoulder with the people of Kerala in the wake of this calamity.  ,due,0.562,0.467,0.340
Spoke to Kerala CM Shri Pinarayi Vijayan and discussed the situation arising due to floods in various parts of the state. Offered all possible assistance to those affected. We stand shoulder to shoulder with the people of Kerala in the wake of this calamity.  ,parts,0.459,0.392,0.327
Spoke to Kerala CM Shri Pinarayi Vijayan and discussed the situation arising due to floods in various parts of the state. Offered all possible assistance to those affected. We stand shoulder to shoulder with the people of Kerala in the wake of this calamity.  ,people,0.604,0.500,0.400
Spoke to Kerala CM Shri Pinarayi Vijayan and discussed the situation arising due to floods in various parts of the state. Offered all possible assistance to those affected. We stand shoulder to shoulder with the people of Kerala in the wake of this calamity.  ,possible,0.688,0.548,0.316
Spoke to Kerala CM Shri Pinarayi Vijayan and discussed the situation arising due to floods in various parts of the state. Offered all possible assistance to those affected. We stand shoulder to shoulder with the people of Kerala in the wake of this calamity.  ,shoulder,0.562,0.406,0.286
Spoke to Kerala CM Shri Pinarayi Vijayan and discussed the situation arising due to floods in various parts of the state. Offered all possible assistance to those affected. We stand shoulder to shoulder with the people of Kerala in the wake of this calamity.  ,situation,0.531,0.600,0.387
Spoke to Kerala CM Shri Pinarayi Vijayan and discussed the situation arising due to floods in various parts of the state. Offered all possible assistance to those affected. We stand shoulder to shoulder with the people of Kerala in the wake of this calamity.  ,stand,0.600,0.509,0.324
Spoke to Kerala CM Shri Pinarayi Vijayan and discussed the situation arising due to floods in various parts of the state. Offered all possible assistance to those affected. We stand shoulder to shoulder with the people of Kerala in the wake of this calamity.  ,various,0.500,0.342,0.296
Spoke to Kerala CM Shri Pinarayi Vijayan and discussed the situation arising due to floods in various parts of the state. Offered all possible assistance to those affected. We stand shoulder to shoulder with the people of Kerala in the wake of this calamity.  ,wake,0.700,0.512,0.470
I thank all the Rajya Sabha MPs who supported Shri Harivansh Ji. It is gladdening that he got support across party lines. ,party,0.948,0.547,0.840
I thank all the Rajya Sabha MPs who supported Shri Harivansh Ji. It is gladdening that he got support across party lines. ,support,0.811,0.737,0.472
I thank all the Rajya Sabha MPs who supported Shri Harivansh Ji. It is gladdening that he got support across party lines. ,supported,0.853,0.613,0.408
I thank all the Rajya Sabha MPs who supported Shri Harivansh Ji. It is gladdening that he got support across party lines. ,thank,0.958,0.526,0.353
I congratulate Shri Harivansh Ji on being elected the Deputy Chairperson of the Rajya Sabha. An accomplished writer journalist and active Parliamentarian I am sure he will further enrich Parliamentary proceedings in his new role. My best wishes to him. ,accomplished,0.870,0.798,0.520
I congratulate Shri Harivansh Ji on being elected the Deputy Chairperson of the Rajya Sabha. An accomplished writer journalist and active Parliamentarian I am sure he will further enrich Parliamentary proceedings in his new role. My best wishes to him. ,active,0.847,0.731,0.730
I congratulate Shri Harivansh Ji on being elected the Deputy Chairperson of the Rajya Sabha. An accomplished writer journalist and active Parliamentarian I am sure he will further enrich Parliamentary proceedings in his new role. My best wishes to him. ,congratulate,0.927,0.784,0.724
I congratulate Shri Harivansh Ji on being elected the Deputy Chairperson of the Rajya Sabha. An accomplished writer journalist and active Parliamentarian I am sure he will further enrich Parliamentary proceedings in his new role. My best wishes to him. ,enrich,0.896,0.705,0.731
I congratulate Shri Harivansh Ji on being elected the Deputy Chairperson of the Rajya Sabha. An accomplished writer journalist and active Parliamentarian I am sure he will further enrich Parliamentary proceedings in his new role. My best wishes to him. ,journalist,0.542,0.732,0.452
I congratulate Shri Harivansh Ji on being elected the Deputy Chairperson of the Rajya Sabha. An accomplished writer journalist and active Parliamentarian I am sure he will further enrich Parliamentary proceedings in his new role. My best wishes to him. ,new,0.917,0.582,0.490
I congratulate Shri Harivansh Ji on being elected the Deputy Chairperson of the Rajya Sabha. An accomplished writer journalist and active Parliamentarian I am sure he will further enrich Parliamentary proceedings in his new role. My best wishes to him. ,new,age,0.556,0.694
I congratulate Shri Harivansh Ji on being elected the Deputy Chairperson of the Rajya Sabha. An accomplished writer journalist and active Parliamentarian I am sure he will further enrich Parliamentary proceedings in his new role. My best wishes to him. ,sure,0.724,0.793,0.270
I congratulate Shri Harivansh Ji on being elected the Deputy Chairperson of the Rajya Sabha. An accomplished writer journalist and active Parliamentarian I am sure he will further enrich Parliamentary proceedings in his new role. My best wishes to him. ,will,0.698,0.735,0.408
I congratulate Shri Harivansh Ji on being elected the Deputy Chairperson of the Rajya Sabha. An accomplished writer journalist and active Parliamentarian I am sure he will further enrich Parliamentary proceedings in his new role. My best wishes to him. ,writer,0.806,0.780,0.330
Mahatma Gandhi s clarion call galvanised the nation. Here is another official report indicating the spread of the Quit India movement and the wide-scale participation. ,call,0.594,0.558,0.627
Mahatma Gandhi s clarion call galvanised the nation. Here is another official report indicating the spread of the Quit India movement and the wide-scale participation. ,clarion,0.500,0.422,0.443
Mahatma Gandhi s clarion call galvanised the nation. Here is another official report indicating the spread of the Quit India movement and the wide-scale participation. ,indicating,0.745,0.555,0.339
Mahatma Gandhi s clarion call galvanised the nation. Here is another official report indicating the spread of the Quit India movement and the wide-scale participation. ,movement,0.656,0.658,0.654
Mahatma Gandhi s clarion call galvanised the nation. Here is another official report indicating the spread of the Quit India movement and the wide-scale participation. ,official,0.646,0.833,0.565
Mahatma Gandhi s clarion call galvanised the nation. Here is another official report indicating the spread of the Quit India movement and the wide-scale participation. ,report,0.583,0.575,0.444
Mahatma Gandhi s clarion call galvanised the nation. Here is another official report indicating the spread of the Quit India movement and the wide-scale participation. ,spread,0.570,0.651,0.583
It does not read well. Pages from a report filed by the colonial administrators show how through the Quit India Movement Bapu shook the foundations of colonial rule and accelerated our journey towards freedom. ,accelerated,0.610,0.682,0.812
It does not read well. Pages from a report filed by the colonial administrators show how through the Quit India Movement Bapu shook the foundations of colonial rule and accelerated our journey towards freedom. ,colonial,0.553,0.613,0.327
It does not read well. Pages from a report filed by the colonial administrators show how through the Quit India Movement Bapu shook the foundations of colonial rule and accelerated our journey towards freedom. ,journey,0.910,0.625,0.702
It does not read well. Pages from a report filed by the colonial administrators show how through the Quit India Movement Bapu shook the foundations of colonial rule and accelerated our journey towards freedom. ,not,negative,0.270,0.622
It does not read well. Pages from a report filed by the colonial administrators show how through the Quit India Movement Bapu shook the foundations of colonial rule and accelerated our journey towards freedom. ,not,positive,0.370,0.051
It does not read well. Pages from a report filed by the colonial administrators show how through the Quit India Movement Bapu shook the foundations of colonial rule and accelerated our journey towards freedom. ,read,0.740,0.611,0.283
It does not read well. Pages from a report filed by the colonial administrators show how through the Quit India Movement Bapu shook the foundations of colonial rule and accelerated our journey towards freedom. ,report,0.583,0.575,0.444
It does not read well. Pages from a report filed by the colonial administrators show how through the Quit India Movement Bapu shook the foundations of colonial rule and accelerated our journey towards freedom. ,rule,0.567,0.593,0.427
It does not read well. Pages from a report filed by the colonial administrators show how through the Quit India Movement Bapu shook the foundations of colonial rule and accelerated our journey towards freedom. ,shook,0.163,0.509,0.759
It does not read well. Pages from a report filed by the colonial administrators show how through the Quit India Movement Bapu shook the foundations of colonial rule and accelerated our journey towards freedom. ,show,0.673,0.719,0.771
Thanks to the National Archives I found some fascinating nuggets of history relating to the Quit India Movement. Here is a poem on Quit India by Atal Ji. This was published in 1946 in 'Abhyudaya' a newspaper associated with Shri Madan Mohan Malaviya Ji. ,fascinating,0.979,0.784,0.817
Thanks to the National Archives I found some fascinating nuggets of history relating to the Quit India Movement. Here is a poem on Quit India by Atal Ji. This was published in 1946 in 'Abhyudaya' a newspaper associated with Shri Madan Mohan Malaviya Ji. ,found,0.833,0.490,0.446
Thanks to the National Archives I found some fascinating nuggets of history relating to the Quit India Movement. Here is a poem on Quit India by Atal Ji. This was published in 1946 in 'Abhyudaya' a newspaper associated with Shri Madan Mohan Malaviya Ji. ,history,0.729,0.754,0.382
Thanks to the National Archives I found some fascinating nuggets of history relating to the Quit India Movement. Here is a poem on Quit India by Atal Ji. This was published in 1946 in 'Abhyudaya' a newspaper associated with Shri Madan Mohan Malaviya Ji. ,newspaper,0.602,0.444,0.283
Thanks to the National Archives I found some fascinating nuggets of history relating to the Quit India Movement. Here is a poem on Quit India by Atal Ji. This was published in 1946 in 'Abhyudaya' a newspaper associated with Shri Madan Mohan Malaviya Ji. ,poem,0.810,0.571,0.270
Thanks to the National Archives I found some fascinating nuggets of history relating to the Quit India Movement. Here is a poem on Quit India by Atal Ji. This was published in 1946 in 'Abhyudaya' a newspaper associated with Shri Madan Mohan Malaviya Ji. ,published,0.667,0.570,0.429
Thanks to the National Archives I found some fascinating nuggets of history relating to the Quit India Movement. Here is a poem on Quit India by Atal Ji. This was published in 1946 in 'Abhyudaya' a newspaper associated with Shri Madan Mohan Malaviya Ji. ,some,anticipation,0.482,0.423
Thanks to the National Archives I found some fascinating nuggets of history relating to the Quit India Movement. Here is a poem on Quit India by Atal Ji. This was published in 1946 in 'Abhyudaya' a newspaper associated with Shri Madan Mohan Malaviya Ji. ,some,disgust,0.657,0.094
Thanks to the National Archives I found some fascinating nuggets of history relating to the Quit India Movement. Here is a poem on Quit India by Atal Ji. This was published in 1946 in 'Abhyudaya' a newspaper associated with Shri Madan Mohan Malaviya Ji. ,some,surprise,0.849,0.827
Thanks to the National Archives I found some fascinating nuggets of history relating to the Quit India Movement. Here is a poem on Quit India by Atal Ji. This was published in 1946 in 'Abhyudaya' a newspaper associated with Shri Madan Mohan Malaviya Ji. ,some,trust,0.451,0.594
Remembering the great women and men who took part in the Quit India Movement. ,great,0.958,0.810,0.665
Remembering the great women and men who took part in the Quit India Movement. ,great,anticipation,0.735,0.786
Remembering the great women and men who took part in the Quit India Movement. ,great,aunt,0.419,0.896
Remembering the great women and men who took part in the Quit India Movement. ,great,disgust,0.836,0.042
Remembering the great women and men who took part in the Quit India Movement. ,great,grandfather,0.241,0.729
Remembering the great women and men who took part in the Quit India Movement. ,great,grandma,0.221,0.771
Remembering the great women and men who took part in the Quit India Movement. ,great,grandmother,0.236,0.802
Remembering the great women and men who took part in the Quit India Movement. ,great,grandpa,0.280,0.857
Remembering the great women and men who took part in the Quit India Movement. ,great,surprise,0.941,0.939
Remembering the great women and men who took part in the Quit India Movement. ,great,trust,0.528,0.939
Remembering the great women and men who took part in the Quit India Movement. ,great,uncle,0.398,0.729
Remembering the great women and men who took part in the Quit India Movement. ,part,0.663,0.360,0.278
In Chennai I paid tributes to an extraordinary leader and a veteran administrator whose life was devoted to public welfare and social justice. Kalaignar Karunanidhi will live on in the hearts and minds of the millions of people whose lives were transformed by him. ,administrator,0.538,0.902,0.480
In Chennai I paid tributes to an extraordinary leader and a veteran administrator whose life was devoted to public welfare and social justice. Kalaignar Karunanidhi will live on in the hearts and minds of the millions of people whose lives were transformed by him. ,devoted,0.867,0.698,0.320
In Chennai I paid tributes to an extraordinary leader and a veteran administrator whose life was devoted to public welfare and social justice. Kalaignar Karunanidhi will live on in the hearts and minds of the millions of people whose lives were transformed by him. ,extraordinary,0.969,0.860,0.728
In Chennai I paid tributes to an extraordinary leader and a veteran administrator whose life was devoted to public welfare and social justice. Kalaignar Karunanidhi will live on in the hearts and minds of the millions of people whose lives were transformed by him. ,hearts,0.948,0.634,0.592
In Chennai I paid tributes to an extraordinary leader and a veteran administrator whose life was devoted to public welfare and social justice. Kalaignar Karunanidhi will live on in the hearts and minds of the millions of people whose lives were transformed by him. ,leader,0.833,0.926,0.582
In Chennai I paid tributes to an extraordinary leader and a veteran administrator whose life was devoted to public welfare and social justice. Kalaignar Karunanidhi will live on in the hearts and minds of the millions of people whose lives were transformed by him. ,life,0.918,0.824,0.615
In Chennai I paid tributes to an extraordinary leader and a veteran administrator whose life was devoted to public welfare and social justice. Kalaignar Karunanidhi will live on in the hearts and minds of the millions of people whose lives were transformed by him. ,live,0.880,0.676,0.673
In Chennai I paid tributes to an extraordinary leader and a veteran administrator whose life was devoted to public welfare and social justice. Kalaignar Karunanidhi will live on in the hearts and minds of the millions of people whose lives were transformed by him. ,people,0.604,0.500,0.400
In Chennai I paid tributes to an extraordinary leader and a veteran administrator whose life was devoted to public welfare and social justice. Kalaignar Karunanidhi will live on in the hearts and minds of the millions of people whose lives were transformed by him. ,public,0.592,0.664,0.510
In Chennai I paid tributes to an extraordinary leader and a veteran administrator whose life was devoted to public welfare and social justice. Kalaignar Karunanidhi will live on in the hearts and minds of the millions of people whose lives were transformed by him. ,social,0.806,0.614,0.370
In Chennai I paid tributes to an extraordinary leader and a veteran administrator whose life was devoted to public welfare and social justice. Kalaignar Karunanidhi will live on in the hearts and minds of the millions of people whose lives were transformed by him. ,veteran,0.560,0.759,0.431
In Chennai I paid tributes to an extraordinary leader and a veteran administrator whose life was devoted to public welfare and social justice. Kalaignar Karunanidhi will live on in the hearts and minds of the millions of people whose lives were transformed by him. ,welfare,0.802,0.679,0.378
In Chennai I paid tributes to an extraordinary leader and a veteran administrator whose life was devoted to public welfare and social justice. Kalaignar Karunanidhi will live on in the hearts and minds of the millions of people whose lives were transformed by him. ,will,0.698,0.735,0.408
My thoughts are with the family and the countless supporters of Karunanidhi Ji in this hour of grief. India and particularly Tamil Nadu will miss him immensely. May his soul rest in peace. ,countless,0.520,0.534,0.566
My thoughts are with the family and the countless supporters of Karunanidhi Ji in this hour of grief. India and particularly Tamil Nadu will miss him immensely. May his soul rest in peace. ,family,0.968,0.643,0.383
My thoughts are with the family and the countless supporters of Karunanidhi Ji in this hour of grief. India and particularly Tamil Nadu will miss him immensely. May his soul rest in peace. ,hour,0.552,0.336,0.265
My thoughts are with the family and the countless supporters of Karunanidhi Ji in this hour of grief. India and particularly Tamil Nadu will miss him immensely. May his soul rest in peace. ,miss,0.573,0.408,0.490
My thoughts are with the family and the countless supporters of Karunanidhi Ji in this hour of grief. India and particularly Tamil Nadu will miss him immensely. May his soul rest in peace. ,rest,0.907,0.300,0.167
My thoughts are with the family and the countless supporters of Karunanidhi Ji in this hour of grief. India and particularly Tamil Nadu will miss him immensely. May his soul rest in peace. ,soul,0.770,0.510,0.220
My thoughts are with the family and the countless supporters of Karunanidhi Ji in this hour of grief. India and particularly Tamil Nadu will miss him immensely. May his soul rest in peace. ,supporters,0.763,0.558,0.539
My thoughts are with the family and the countless supporters of Karunanidhi Ji in this hour of grief. India and particularly Tamil Nadu will miss him immensely. May his soul rest in peace. ,thoughts,0.745,0.691,0.382
My thoughts are with the family and the countless supporters of Karunanidhi Ji in this hour of grief. India and particularly Tamil Nadu will miss him immensely. May his soul rest in peace. ,will,0.698,0.735,0.408
I have had the opportunity of interacting with Karunanidhi Ji on several occasions. His understanding of policy and emphasis on social welfare stood out. Firmly committed to democratic ideals his strong opposition to the Emergency will always be remembered. ,be,0.670,0.554,0.240
I have had the opportunity of interacting with Karunanidhi Ji on several occasions. His understanding of policy and emphasis on social welfare stood out. Firmly committed to democratic ideals his strong opposition to the Emergency will always be remembered. ,committed,0.710,0.712,0.542
I have had the opportunity of interacting with Karunanidhi Ji on several occasions. His understanding of policy and emphasis on social welfare stood out. Firmly committed to democratic ideals his strong opposition to the Emergency will always be remembered. ,democratic,0.802,0.798,0.519
I have had the opportunity of interacting with Karunanidhi Ji on several occasions. His understanding of policy and emphasis on social welfare stood out. Firmly committed to democratic ideals his strong opposition to the Emergency will always be remembered. ,emphasis,0.653,0.816,0.745
I have had the opportunity of interacting with Karunanidhi Ji on several occasions. His understanding of policy and emphasis on social welfare stood out. Firmly committed to democratic ideals his strong opposition to the Emergency will always be remembered. ,have,0.757,0.593,0.389
I have had the opportunity of interacting with Karunanidhi Ji on several occasions. His understanding of policy and emphasis on social welfare stood out. Firmly committed to democratic ideals his strong opposition to the Emergency will always be remembered. ,opportunity,0.938,0.833,0.745
I have had the opportunity of interacting with Karunanidhi Ji on several occasions. His understanding of policy and emphasis on social welfare stood out. Firmly committed to democratic ideals his strong opposition to the Emergency will always be remembered. ,opposition,0.135,0.592,0.729
I have had the opportunity of interacting with Karunanidhi Ji on several occasions. His understanding of policy and emphasis on social welfare stood out. Firmly committed to democratic ideals his strong opposition to the Emergency will always be remembered. ,policy,0.324,0.833,0.735
I have had the opportunity of interacting with Karunanidhi Ji on several occasions. His understanding of policy and emphasis on social welfare stood out. Firmly committed to democratic ideals his strong opposition to the Emergency will always be remembered. ,social,0.806,0.614,0.370
I have had the opportunity of interacting with Karunanidhi Ji on several occasions. His understanding of policy and emphasis on social welfare stood out. Firmly committed to democratic ideals his strong opposition to the Emergency will always be remembered. ,strong,0.912,0.895,0.745
I have had the opportunity of interacting with Karunanidhi Ji on several occasions. His understanding of policy and emphasis on social welfare stood out. Firmly committed to democratic ideals his strong opposition to the Emergency will always be remembered. ,understanding,0.865,0.689,0.304
I have had the opportunity of interacting with Karunanidhi Ji on several occasions. His understanding of policy and emphasis on social welfare stood out. Firmly committed to democratic ideals his strong opposition to the Emergency will always be remembered. ,welfare,0.802,0.679,0.378
I have had the opportunity of interacting with Karunanidhi Ji on several occasions. His understanding of policy and emphasis on social welfare stood out. Firmly committed to democratic ideals his strong opposition to the Emergency will always be remembered. ,will,0.698,0.735,0.408
Kalaignar Karunanidhi stood for regional aspirations as well as national progress. He was steadfastly committed to the welfare of Tamils and ensured that Tamil Nadu s voice was effectively heard. ,committed,0.710,0.712,0.542
Kalaignar Karunanidhi stood for regional aspirations as well as national progress. He was steadfastly committed to the welfare of Tamils and ensured that Tamil Nadu s voice was effectively heard. ,national,0.698,0.663,0.365
Kalaignar Karunanidhi stood for regional aspirations as well as national progress. He was steadfastly committed to the welfare of Tamils and ensured that Tamil Nadu s voice was effectively heard. ,regional,0.620,0.607,0.400
Kalaignar Karunanidhi stood for regional aspirations as well as national progress. He was steadfastly committed to the welfare of Tamils and ensured that Tamil Nadu s voice was effectively heard. ,voice,0.594,0.528,0.343
Kalaignar Karunanidhi stood for regional aspirations as well as national progress. He was steadfastly committed to the welfare of Tamils and ensured that Tamil Nadu s voice was effectively heard. ,welfare,0.802,0.679,0.378
Deeply saddened by the passing away of Kalaignar Karunanidhi. He was one of the senior most leaders of India. We have lost a deep-rooted mass leader prolific thinker accomplished writer and a stalwart whose life was devoted to the welfare of the poor and the marginalised. ,accomplished,0.870,0.798,0.520
Deeply saddened by the passing away of Kalaignar Karunanidhi. He was one of the senior most leaders of India. We have lost a deep-rooted mass leader prolific thinker accomplished writer and a stalwart whose life was devoted to the welfare of the poor and the marginalised. ,devoted,0.867,0.698,0.320
Deeply saddened by the passing away of Kalaignar Karunanidhi. He was one of the senior most leaders of India. We have lost a deep-rooted mass leader prolific thinker accomplished writer and a stalwart whose life was devoted to the welfare of the poor and the marginalised. ,have,0.757,0.593,0.389
Deeply saddened by the passing away of Kalaignar Karunanidhi. He was one of the senior most leaders of India. We have lost a deep-rooted mass leader prolific thinker accomplished writer and a stalwart whose life was devoted to the welfare of the poor and the marginalised. ,leader,0.833,0.926,0.582
Deeply saddened by the passing away of Kalaignar Karunanidhi. He was one of the senior most leaders of India. We have lost a deep-rooted mass leader prolific thinker accomplished writer and a stalwart whose life was devoted to the welfare of the poor and the marginalised. ,life,0.918,0.824,0.615
Deeply saddened by the passing away of Kalaignar Karunanidhi. He was one of the senior most leaders of India. We have lost a deep-rooted mass leader prolific thinker accomplished writer and a stalwart whose life was devoted to the welfare of the poor and the marginalised. ,lost,0.199,0.148,0.663
Deeply saddened by the passing away of Kalaignar Karunanidhi. He was one of the senior most leaders of India. We have lost a deep-rooted mass leader prolific thinker accomplished writer and a stalwart whose life was devoted to the welfare of the poor and the marginalised. ,mass,0.458,0.277,0.245
Deeply saddened by the passing away of Kalaignar Karunanidhi. He was one of the senior most leaders of India. We have lost a deep-rooted mass leader prolific thinker accomplished writer and a stalwart whose life was devoted to the welfare of the poor and the marginalised. ,one,0.542,0.370,0.292
Deeply saddened by the passing away of Kalaignar Karunanidhi. He was one of the senior most leaders of India. We have lost a deep-rooted mass leader prolific thinker accomplished writer and a stalwart whose life was devoted to the welfare of the poor and the marginalised. ,passing,0.458,0.509,0.298
Deeply saddened by the passing away of Kalaignar Karunanidhi. He was one of the senior most leaders of India. We have lost a deep-rooted mass leader prolific thinker accomplished writer and a stalwart whose life was devoted to the welfare of the poor and the marginalised. ,poor,0.156,0.087,0.358
Deeply saddened by the passing away of Kalaignar Karunanidhi. He was one of the senior most leaders of India. We have lost a deep-rooted mass leader prolific thinker accomplished writer and a stalwart whose life was devoted to the welfare of the poor and the marginalised. ,prolific,0.625,0.604,0.550
Deeply saddened by the passing away of Kalaignar Karunanidhi. He was one of the senior most leaders of India. We have lost a deep-rooted mass leader prolific thinker accomplished writer and a stalwart whose life was devoted to the welfare of the poor and the marginalised. ,senior,0.561,0.536,0.415
Deeply saddened by the passing away of Kalaignar Karunanidhi. He was one of the senior most leaders of India. We have lost a deep-rooted mass leader prolific thinker accomplished writer and a stalwart whose life was devoted to the welfare of the poor and the marginalised. ,stalwart,0.812,0.691,0.430
Deeply saddened by the passing away of Kalaignar Karunanidhi. He was one of the senior most leaders of India. We have lost a deep-rooted mass leader prolific thinker accomplished writer and a stalwart whose life was devoted to the welfare of the poor and the marginalised. ,thinker,0.706,0.764,0.386
Deeply saddened by the passing away of Kalaignar Karunanidhi. He was one of the senior most leaders of India. We have lost a deep-rooted mass leader prolific thinker accomplished writer and a stalwart whose life was devoted to the welfare of the poor and the marginalised. ,welfare,0.802,0.679,0.378
Deeply saddened by the passing away of Kalaignar Karunanidhi. He was one of the senior most leaders of India. We have lost a deep-rooted mass leader prolific thinker accomplished writer and a stalwart whose life was devoted to the welfare of the poor and the marginalised. ,writer,0.806,0.780,0.330
That is great! Khadi is wonderful and empowers lakhs of weavers across India. ,wonderful,0.971,0.830,0.776
It was a long pending and much needed change to ensure justice for the OBC communities. ,change,0.625,0.606,0.575
It was a long pending and much needed change to ensure justice for the OBC communities. ,ensure,0.737,0.759,0.406
It was a long pending and much needed change to ensure justice for the OBC communities. ,justice,0.760,0.787,0.538
It was a long pending and much needed change to ensure justice for the OBC communities. ,long,0.541,0.543,0.353
It was a long pending and much needed change to ensure justice for the OBC communities. ,needed,0.677,0.679,0.342
It was a long pending and much needed change to ensure justice for the OBC communities. ,pending,0.396,0.473,0.441
Thanks. Truly a special moment for the nation. ,moment,0.604,0.509,0.435
Thanks. Truly a special moment for the nation. ,special,0.844,0.730,0.602
A historic moment for our country! I am glad that the Parliament has passed the Constitution (123rd Amendment) Bill which grants Constitutional status to the National Commission for Backward Classes. This will contribute to the empowerment of the OBC communities across India ,contribute,0.806,0.795,0.350
